   7.458863e-01   5.600136e-01   6.995304e-01   3.265409e-01   2.698268e-01  -2.531533e-01  -3.434860e-01   1.620410e-01   1.382249e-01   2.411119e-01   1.673995e-01   5.503736e-01
   4.427272e-01  -9.300650e-01  -1.275383e-01  -2.709445e-01   3.991265e-01  -4.370306e-01   2.988967e-01  -4.610523e-03   3.653003e-01   1.493557e-01   4.738589e-03   4.893498e-01
   4.780443e-01  -6.917292e-01   9.180034e-01  -1.196292e-01   2.396956e-02   1.822350e-01  -1.527307e-01  -9.320864e-03   3.721298e-02   3.004572e-01   2.967077e-01   5.027664e-01
   4.736928e-01   5.510701e-02  -6.627916e-01   1.712429e-01  -1.107814e-01  -3.453800e-01  -1.434419e-01   3.881155e-01  -8.761760e-02  -1.528916e-01  -1.377082e-01   1.848999e-01
   9.114250e-01  -1.656072e-01   8.840417e-01  -2.778971e-02  -2.792666e-02   8.175193e-02  -1.317005e-01  -3.288296e-02   4.829206e-01   4.204141e-01   1.246810e-01   4.762285e-01
   5.924349e-01  -6.214258e-01  -4.130112e-02   4.032499e-01   1.891388e-01  -1.168967e-01  -8.994835e-02  -1.279378e-01   1.951351e-01  -3.771339e-01   1.401482e-01   4.486423e-01
   6.510619e-01  -4.616511e-02  -1.768196e-02  -7.462992e-02   3.652681e-01  -4.793945e-01   4.225580e-01   1.749544e-01  -1.584915e-01  -2.190471e-01   4.577338e-01   5.434572e-01
   8.899148e-01   2.446845e-01   6.849483e-01  -8.407538e-02   2.614589e-01  -3.045883e-01   3.207685e-01  -2.120749e-01   3.959485e-01   3.906148e-01   3.295958e-01   6.023024e-01
   4.923364e-01  -6.646221e-01  -5.934035e-01   9.267559e-02   5.727994e-02  -4.940007e-01   9.260985e-02  -3.531566e-01   3.064493e-01   1.406066e-01   3.460484e-02   2.194632e-01
   5.995259e-01  -1.392984e-01   8.397321e-01   3.493695e-01   3.918919e-01  -3.606138e-01   1.758401e-01   6.159975e-02   2.290726e-01   1.819851e-01   1.925340e-01   7.578695e-01
   9.369389e-01  -7.550453e-01  -1.154761e-01   4.627725e-01  -1.263325e-01  -2.892534e-01   2.276920e-01   8.078519e-02   4.464010e-02  -6.505519e-02   4.321327e-01   2.226335e-01
   6.701858e-01  -3.359931e-02  -1.818055e-01  -3.306277e-01   2.090237e-02  -4.668324e-01   3.174324e-01   9.001037e-02   4.009603e-01  -4.808673e-01   2.272908e-01   2.817983e-01
   6.097296e-01   5.816427e-01  -7.324083e-01  -1.372521e-01  -2.232553e-01   3.712436e-01   4.530113e-01   3.655335e-01   7.881764e-04  -3.985829e-01   2.608466e-01  -3.393460e-03
   7.250433e-01  -8.168387e-01  -9.475765e-01   4.760873e-01   4.117910e-01   3.295006e-01   3.557360e-01  -5.262368e-02   2.217778e-01  -2.892776e-01   3.481694e-01   3.817451e-01
   4.354673e-01   6.365438e-01  -8.873743e-01   4.574996e-01  -1.067327e-02  -2.160156e-01  -3.629933e-01   6.875606e-02   2.703789e-01   3.502545e-01  -1.989859e-01   2.325798e-01
