   7.976721e+00   8.807660e-02  -1.889390e-01   2.523091e-01  -7.445803e-02  -3.612071e-01   4.441467e-01  -2.552857e-01  -6.243235e-02  -3.783638e-01   2.939178e-01   3.963103e-01
   1.813194e+00  -8.022617e-01  -4.390366e-01   4.376340e-01  -2.997563e-01   4.724776e-01  -3.646879e-01  -4.749408e-01   5.785661e-02   1.120269e-01   2.215518e-01   1.476193e-01
   2.377544e+00  -5.045048e-01   8.128633e-01   2.803823e-01   3.110862e-01  -4.362524e-01   1.069665e-01  -1.411665e-01  -7.990462e-02   3.137270e-01   1.857822e-01   4.553915e-01
   2.521970e+00   3.758762e-01  -2.832093e-01  -5.376079e-02   4.988502e-02   1.937250e-01   1.561347e-01  -6.914365e-02   1.560962e-01  -2.225504e-01  -1.964583e-01   1.784995e-01
   5.935192e+00  -5.940236e-01  -9.915039e-02   3.839337e-01   3.146407e-01  -2.552793e-01   2.536899e-01  -1.741475e-01   4.182697e-01  -3.957385e-01  -1.746503e-01   3.872327e-01
   6.011673e+00   3.874090e-01  -6.835650e-01  -6.008489e-02  -1.261220e-01  -1.949336e-03  -1.064504e-01   4.495518e-01   1.916001e-02  -2.717131e-01   1.200359e-01   1.407549e-01
   7.140093e+00  -1.739832e-01  -6.444046e-01   2.619850e-01   3.281954e-01   3.130132e-01  -4.879637e-01  -2.778115e-01   1.291041e-01   2.504627e-01   1.507205e-01   2.195576e-01
   4.315379e+00   4.231759e-01   5.597046e-02   1.252577e-01   9.297422e-02   2.657229e-01  -1.209738e-01   3.806061e-01   3.614946e-01  -1.589237e-01  -2.955211e-02   3.015140e-01
   6.580607e+00   9.829443e-01   9.582866e-01   2.711697e-01  -1.947007e-01   2.475367e-01   3.661981e-01  -7.344760e-02   1.860996e-01   4.730809e-01   2.867126e-01   5.903378e-01
   3.032328e+00   7.656008e-01   2.429235e-01   3.701525e-01   3.652241e-01  -4.549257e-01  -1.160388e-01  -1.029731e-02   2.420871e-01   1.348993e-01  -1.922256e-01   3.550569e-01
   5.662894e+00  -8.350394e-01   2.054255e-01   4.032185e-01  -2.816800e-01  -1.381472e-01   2.900451e-01  -4.566899e-01   7.222248e-02   8.894167e-02   4.355002e-01   3.776555e-01
   5.401412e+00  -1.935181e-01  -7.906997e-03   1.910229e-01   5.413401e-02  -8.026064e-02   3.258272e-01  -8.600371e-02   1.341219e-01  -2.999302e-01   2.789822e-01   3.325345e-01
   7.093235e+00   7.571335e-01  -2.416081e-01   5.761456e-02   2.784578e-01  -4.763664e-02  -2.099293e-01   3.460763e-01   3.453710e-01  -1.413136e-01   3.249619e-01   3.831911e-01
   4.803142e+00  -2.706647e-01  -7.142784e-01   2.258322e-02   3.813135e-01   3.534351e-01   2.603283e-02   2.053389e-01  -1.397248e-01   4.353110e-01   6.162840e-03   1.561774e-01
   6.310264e+00  -1.595831e-01  -6.014615e-02   4.788535e-01   4.126873e-01  -2.653369e-01  -1.716221e-01   3.437948e-01  -7.864294e-02  -3.894953e-01   3.049444e-01   4.278426e-01
   1.269906e+00   1.332223e-01  -3.308305e-01   1.155872e-01  -3.088319e-01  -1.745066e-01  -4.960980e-01   1.162091e-01   4.609799e-01  -2.124542e-02  -1.000180e-02   1.925171e-01
   3.141137e+00  -3.864673e-01  -3.211057e-01   4.043952e-03  -2.317403e-01  -8.633905e-02   8.800986e-02   1.333358e-01   1.015504e-01  -1.907688e-01   2.050292e-01   1.554947e-01
   6.403593e+00   4.411384e-01   5.272195e-01   2.055708e-01   4.197475e-01   4.440461e-01  -3.599008e-01  -3.594616e-01  -4.415791e-02  -4.881671e-01   1.575428e-01   5.009305e-01
   6.727956e+00  -9.294330e-01  -7.477149e-01   2.552153e-01  -2.890534e-01   1.470645e-01  -3.532047e-01  -3.072946e-01   2.074616e-01   3.002096e-01  -1.232986e-01   1.420697e-01
   4.183585e+00  -2.008405e-01  -6.663561e-01   4.599853e-01  -6.816568e-02   3.331437e-01   3.547922e-01  -3.797409e-01   3.906406e-01  -7.743343e-02   3.915866e-01   1.335622e-01
   3.701615e+00  -1.011582e-01   4.796458e-01   4.172030e-01   1.590078e-01   1.122130e-01  -6.605583e-02  -2.653761e-01  -5.645848e-02  -2.487941e-01   1.491792e-01   3.741675e-01
   6.543535e+00  -6.311184e-01  -9.314044e-01   9.778655e-02  -1.234604e-01  -4.785242e-01  -3.144378e-01  -1.228672e-01   2.479597e-01  -4.805614e-01   3.790155e-01   9.271122e-02
   5.207504e+00   7.029100e-01  -1.728785e-01   1.737809e-01   3.486629e-01  -3.527543e-01   2.179038e-01  -4.485584e-01  -5.100642e-02  -4.966634e-01  -5.767005e-02   3.074382e-01
   3.339952e+00  -6.273925e-03   3.644160e-01  -2.187196e-01   2.721939e-01  -2.773845e-01  -3.027740e-02  -4.198294e-01  -1.221888e-01  -4.251293e-02   1.717892e-01   3.193862e-01
   3.918345e+00  -4.831454e-01  -8.908954e-01  -3.107326e-02   2.971039e-01   1.024559e-01  -4.323500e-01  -4.188487e-02  -1.652345e-01   4.838201e-01   2.458127e-01   8.276117e-02
   5.540442e+00   7.879751e-01  -8.917821e-01   4.512764e-01   4.402636e-01  -4.237482e-01  -2.207930e-02   1.007526e-01   4.471694e-01  -4.552738e-01   7.200913e-02   1.529756e-01
   4.425025e+00   5.433505e-01  -9.714845e-01  -1.490068e-01   1.055429e-01   2.603699e-01   1.114451e-01   1.914022e-01  -1.246034e-01  -2.619494e-01   3.305538e-01   7.148047e-02
   2.258736e+00  -4.027320e-01   3.414199e-01   3.479974e-01  -2.377165e-02   1.685796e-01   3.310557e-01   3.150298e-01  -8.566692e-02   3.906192e-01   1.429416e-01   3.316019e-01
   2.647163e+00   2.291149e-01   6.889995e-01  -3.353284e-02  -8.065074e-03   2.036450e-01  -1.925689e-01  -1.825100e-01   2.664736e-02  -3.214886e-01   1.668967e-02   3.316447e-01
   1.770646e+00  -4.218138e-01  -4.557404e-01   3.863715e-02   2.593032e-01  -6.923181e-02  -1.458579e-01   3.031437e-03   4.283420e-01  -1.145945e-01  -8.712623e-02   2.051331e-01
   6.667441e+00   3.095892e-01   6.079250e-01  -1.039023e-01   4.001596e-01   4.159996e-01   3.974628e-01   2.356622e-01   3.776743e-01  -7.199654e-02   4.775225e-01   6.431717e-01
   5.592115e+00  -1.359981e-01   5.954674e-01   1.016458e-02  -1.673044e-01  -3.990886e-01   3.070970e-01   2.583781e-01   4.878637e-01  -1.161949e-02   3.098514e-01   5.022244e-01
   5.864104e+00  -2.222096e-01   5.013564e-01  -7.582555e-02  -1.757003e-01   1.868738e-01   3.905431e-01  -2.059471e-01   2.620636e-01  -4.420387e-01   4.140000e-01   4.461454e-01
