   6.497020e+00  -7.222214e-01   2.456334e+00  -3.801543e-01  -2.578438e-01   1.846362e-01   3.683496e-01  -3.062504e-01
   4.112323e+00   5.304554e-01   2.412183e+00   4.884823e-01  -2.187310e-01  -9.063550e-02   2.142980e-01  -3.872316e-01
   3.781177e+00  -1.919943e-01   1.440869e+00  -2.131815e-01   4.542714e-01  -3.891482e-01  -7.894569e-02  -1.304611e-01
   5.116747e+00  -9.866123e-01   1.069971e-01   4.609139e-01   5.941355e-02   1.394781e-01   2.650493e-01  -1.479514e-02
   2.372067e+00   4.790632e-02   6.137604e-01   3.811115e-01   1.827272e-01  -2.459613e-01  -1.399962e-01  -4.589226e-02
   7.003908e+00   5.730395e-01   1.326795e+00   2.065417e-01   4.575694e-01   3.593936e-01   4.061146e-01  -6.489016e-01
   1.996182e+00  -7.638743e-01   1.022248e+00   3.551918e-01  -1.108631e-01  -1.096644e-01   2.503412e-01  -5.861216e-02
   4.245841e+00   9.754112e-01  -3.809793e-01  -6.633831e-02  -3.169553e-01  -2.027520e-01   2.911392e-01  -4.855628e-02
   4.857473e+00  -4.035899e-01   1.467376e+00  -2.491770e-01   8.761454e-02  -2.315199e-01   3.274238e-01  -1.620184e-01
   3.909639e+00  -7.933514e-01  -9.010386e-02  -4.980334e-02   4.306755e-01   3.515228e-01   1.966914e-02  -3.339061e-02
   3.117877e+00   4.732949e-01   2.701436e+00   4.061552e-02   1.236729e-01   1.277393e-01   2.362607e-01  -3.407619e-01
   5.264872e-01  -2.314226e-01   1.357122e+00  -1.977366e-01   1.278725e-02   2.069672e-01   1.353260e-01  -1.494866e-01
   1.638492e+00   5.668623e-01   2.341084e-01  -2.855949e-01  -1.428622e-02   3.311936e-01  -1.147665e-01  -7.578765e-02
   3.577321e+00   5.962505e-02   4.289118e-01   1.092757e-01  -1.971894e-01   2.295747e-01   2.476606e-01  -4.165587e-02
   7.409366e+00   3.782677e-01  -8.265415e-01  -3.957589e-01  -4.382747e-01   4.616287e-01   2.870517e-01  -4.236030e-02
   6.118897e+00   2.667972e-01   8.395093e-01   1.810203e-01   8.524632e-02   1.592749e-01   1.958553e-01  -6.020806e-02
   6.273717e+00  -1.596134e-01   7.279864e-01  -1.204866e-01  -1.561005e-01  -4.702020e-01   3.085815e-01  -3.473815e-02
   5.404570e+00   3.606349e-01   2.540163e+00  -2.693127e-01   2.321497e-01  -4.784341e-01   6.179296e-02  -4.401339e-01
   3.252703e+00   9.514580e-01  -2.196682e-01   2.976252e-01  -1.325679e-01  -1.266676e-03   4.410060e-02  -4.829859e-02
   2.578864e+00  -3.455126e-01   9.536305e-01  -4.363108e-01  -2.373229e-01  -3.504158e-01   2.773030e-01  -2.923586e-02
   7.606428e+00   7.587172e-01  -7.673420e-01   4.309910e-01  -2.453507e-01  -2.168339e-01   4.170030e-01  -3.648143e-02
   5.802501e+00  -7.119303e-01   6.985429e-01   1.491367e-01  -1.198220e-01  -3.676251e-01   7.541894e-02  -3.258043e-02
   2.249153e+00  -3.351211e-01   1.230360e+00   1.895997e-01  -1.788267e-01  -4.380507e-01   3.345619e-01  -8.363744e-02
   1.424405e+00   8.753787e-02  -2.823776e-01   3.141343e-01   3.347093e-01  -4.515024e-01  -1.092546e-01  -7.837476e-02
   7.544411e+00  -4.018449e-02   1.643687e+00  -3.672397e-01   2.700325e-01  -5.294130e-02   4.565996e-01  -2.074725e-01
   6.804461e+00   1.446430e-01   4.121158e-01  -8.425679e-02  -3.031333e-01   3.106496e-01   4.656808e-01  -1.309773e-02
   4.302275e+00  -8.513264e-01   2.852713e-01  -3.206647e-02  -3.494355e-01  -3.324183e-01   9.751793e-02  -2.399829e-02
   2.424793e+00  -9.405175e-01   1.967395e+00   2.564786e-01   3.198304e-01  -2.878000e-01  -1.905707e-01  -2.412618e-01
   2.694909e+00  -6.566386e-01  -9.751099e-01  -3.105936e-01  -6.165262e-03   2.198427e-01  -1.458479e-01  -1.160581e-01
   5.292860e+00   8.477097e-01   1.997085e-01   6.203895e-02  -9.482411e-02  -1.261087e-01   3.093722e-02  -1.972184e-02
   5.180065e+00   9.272733e-01   2.585441e+00   6.348950e-03  -2.884567e-01   2.825029e-02  -2.030136e-02  -4.202614e-01
   8.093281e-01  -8.763485e-01   2.839486e+00  -1.412877e-01   4.879191e-01   3.927826e-01   1.745756e-01  -1.832629e-01
   3.374994e+00   6.552890e-01   1.117421e+00   1.683016e-01  -4.034654e-01   1.061124e-01   1.885382e-01  -4.403477e-02
   4.632384e+00   3.184749e-01  -8.347706e-01  -2.200745e-01  -3.811829e-01   9.521002e-02   2.273838e-01  -1.464218e-01
   4.493496e+00  -3.810655e-01   3.706695e-01  -1.657395e-01   1.968901e-01   4.309552e-01   3.255287e-03  -1.917773e-02
   3.049709e+00   1.786975e-01   2.243531e+00   4.551931e-01  -4.243279e-01   2.887216e-01   3.599620e-01  -2.785219e-01
   3.386690e-01  -4.661731e-01   2.719705e+00  -1.008929e-02  -4.219170e-02  -1.847039e-01   3.948361e-01  -1.798869e-01
   1.732466e+00  -1.238943e-01  -7.019915e-01  -1.554058e-01   3.606006e-01   4.843550e-02   1.512545e-01  -9.866255e-02
   4.929470e+00   6.879705e-01  -4.647470e-01   3.666143e-01   1.544305e-02   3.758716e-01  -8.333978e-02  -3.315707e-02
   1.137495e+00  -6.841203e-01   4.617904e-02   4.277880e-01   2.529568e-01  -6.218098e-02  -1.579812e-01  -8.645997e-02
   7.749928e+00   8.592163e-01   2.152975e+00   7.598440e-02   1.384347e-01  -4.084339e-01  -1.719535e-01  -2.392277e-01
   7.315152e+00  -9.043606e-01   8.004939e-01   2.160670e-01   2.777179e-01  -2.713054e-01   2.698325e-02  -1.817969e-01
   6.602512e+00  -1.022996e-01   2.322116e+00   5.443304e-02  -4.838915e-01   2.645807e-01   4.899403e-01  -2.856581e-01
   7.207956e+00  -5.678486e-01  -9.332545e-01   3.221769e-01   4.824793e-02   4.866611e-01   4.411974e-01  -2.525812e-02
   2.760486e+00  -5.991025e-01   1.878882e+00  -4.694881e-01   2.194704e-01   1.478648e-01  -6.716476e-02  -2.734384e-01
   7.799432e+00   2.382132e-01  -3.440930e-01   2.794294e-01  -5.189470e-02  -1.483459e-01   3.796669e-01  -3.203804e-02
   1.257769e+00  -4.932492e-01  -5.115479e-01  -3.492082e-01   4.784694e-01   3.174730e-02  -5.885319e-02  -7.606669e-02
   2.857974e+00   9.029997e-01   2.795412e+00  -3.332119e-01  -1.578053e-01   2.773771e-01   2.002696e-01  -3.245665e-01
   5.600667e+00  -3.107921e-01   2.109715e+00  -1.118231e-01   4.021077e-02   1.952987e-01   4.260470e-01  -6.801163e-01
   1.566741e+00   4.255737e-01   2.919866e+00  -4.515294e-01   4.265982e-01   4.718210e-01  -1.231956e-01  -3.208374e-01
   1.314767e+00  -8.230726e-01   1.804961e+00  -1.853385e-01   3.782556e-01  -2.776585e-01   8.574691e-02  -2.593442e-01
   5.554893e+00   6.205966e-01   1.178757e+00  -2.933119e-01  -7.035032e-02   4.029776e-01   4.985086e-01  -8.496440e-02
   3.700320e+00   7.229667e-01   2.065386e+00   1.397063e-01   3.077868e-01  -3.317683e-02  -4.212825e-02  -3.961010e-01
   6.718041e+00   6.606156e-01   1.742005e+00   3.297783e-01  -2.836576e-01  -2.489862e-02  -1.640813e-01  -2.148908e-01
   4.024107e+00   2.107916e-01   2.009835e+00  -9.285372e-02  -3.290205e-01  -7.899506e-02  -1.501098e-02  -3.172185e-01
   4.392969e+00  -5.273276e-01   2.311368e+00   3.864744e-01   4.110107e-01   2.447908e-01  -1.839831e-01  -5.449673e-01
   1.035896e+00   4.392963e-01   5.973708e-01   1.210393e-01  -2.091497e-01  -1.945136e-01   5.329315e-02  -1.307717e-01
   5.738966e+00  -2.081027e-01  -1.700062e-01  -2.835086e-02  -4.969531e-01   4.278509e-01  -9.307350e-02  -3.640044e-02
   4.968011e-01  -8.075491e-02   1.077836e+00  -4.798237e-01  -7.238627e-02  -3.855395e-01   3.167616e-01  -1.440270e-01
   6.191488e+00  -6.189606e-01   1.599805e+00   1.768364e-02   3.507875e-01  -3.277766e-01   1.135000e-01  -4.710435e-01
   2.113272e+00  -2.254931e-02   5.422765e-01  -3.155264e-01  -3.645210e-01  -4.161983e-01   4.326271e-01  -5.664796e-02
   5.913643e+00   1.424748e-01   1.776831e+00  -2.413851e-01   1.106574e-01   3.173470e-01  -3.870090e-03  -5.318415e-01
   4.746813e+00   7.719113e-01   2.987502e+00   2.671593e-01  -3.945188e-01   7.562731e-02   1.283980e-01  -4.131796e-01
   7.087501e+00   2.422080e-02   1.548109e+00   2.363109e-01   1.707624e-01   4.436414e-01  -3.960553e-02  -2.037174e-01
   1.879261e+00   8.037760e-01   9.369328e-01   9.426255e-02   2.041176e-01   6.936942e-03   4.748375e-01  -3.798777e-02
   9.440309e-01  -4.475362e-01  -6.314716e-01   4.019638e-01   1.555519e-01   6.408072e-02   1.027224e-01  -9.595007e-02
   7.913025e+00   2.906369e-01  -5.851283e-01  -4.142829e-01   3.984146e-01  -1.601126e-01   1.662446e-01  -1.839894e-02
   3.389005e+00  -9.510921e-01   2.349731e-03   4.803628e-01  -4.546058e-01  -1.342463e-01   3.834446e-01  -5.165912e-02
   6.559813e-01   5.087467e-01   2.655790e+00  -4.159013e-01   2.894823e-01  -3.088824e-01   1.400612e-01  -1.768584e-01
   6.380091e+00  -2.616112e-01  -6.858998e-02  -4.858260e-01  -4.667665e-01  -4.859724e-01   3.418517e-01  -2.437750e-02
   3.000000e-01   1.000000e+00  -1.000000e+00   5.000000e-01  -5.000000e-01  -5.000000e-01  -2.000000e-01  -1.346331e-01
   8.000000e+00   1.000000e+00   3.000000e+00   5.000000e-01   5.000000e-01   5.000000e-01   2.056862e-01  -3.090765e-01
   4.977906e+00   2.090050e-01  -1.000000e+00   5.000000e-01   5.000000e-01  -5.000000e-01   5.000000e-01  -1.065644e-01
   3.000000e-01   1.000000e+00   1.763783e+00  -5.000000e-01  -5.000000e-01   5.000000e-01   2.651886e-01  -1.572612e-01
   8.000000e+00  -1.000000e+00   3.000000e+00  -1.479379e-01  -5.000000e-01  -5.000000e-01  -2.000000e-01  -3.114680e-01
   3.000000e-01   8.523736e-01   3.000000e+00  -6.710047e-02  -5.000000e-01  -5.000000e-01   3.733912e-01  -1.876551e-01
   3.000000e-01  -1.000000e+00   9.919739e-01   5.000000e-01   5.000000e-01   5.000000e-01  -1.998418e-01  -1.543890e-01
   8.000000e+00   1.000000e+00   1.160657e+00  -5.000000e-01  -5.000000e-01   5.000000e-01   1.520626e-01  -1.803188e-01
   3.000000e-01  -1.000000e+00  -3.105941e-02  -5.000000e-01  -5.000000e-01   5.000000e-01   5.000000e-01  -1.253679e-01
   2.587033e+00  -1.000000e+00  -1.000000e+00  -1.066022e-01  -5.000000e-01  -5.000000e-01   1.453075e-01  -1.042178e-01
   8.000000e+00  -2.261366e-02   3.000000e+00   5.000000e-01  -2.282909e-02   5.000000e-01  -2.000000e-01  -3.058187e-01
   3.860388e+00   1.000000e+00   3.000000e+00  -5.000000e-01   5.000000e-01  -5.000000e-01   5.000000e-01  -3.973025e-01
   8.000000e+00   1.000000e+00   2.115262e-01   5.000000e-01   5.000000e-01   5.000000e-01   5.000000e-01  -3.573438e-02
   5.755685e+00   1.000000e+00   2.853352e-01  -3.089121e-01   5.000000e-01  -5.000000e-01  -2.000000e-01  -3.429913e-02
   6.587257e+00  -1.000000e+00   3.000000e+00  -1.171509e-01   5.000000e-01  -5.000000e-01  -2.000000e-01  -3.536276e-01
